Postal Code,Area,District,Latitude,Longitude
71360,Pitagaldeniya,Kegalle,7.145300,80.283900
71363,Atale,Kegalle,7.145300,80.283900
71370,Kotiyakumbura,Kegalle,7.123800,80.286400
71372,Kannattota,Kegalle,7.080500,80.279400
71400,Dehiowita,Kegalle,6.977600,80.262400
71401,Deloluwa,Kegalle,6.958200,80.317400
71403,Anhettigama,Kegalle,6.922100,80.374000
71407,Noori,Kegalle,6.955800,80.396000
71411,Maliboda,Kegalle,6.888600,80.428500
71417,Hinguralakanda,Kegalle,6.915400,80.297200
71418,Boralankada,Kegalle,6.972100,80.328500
71430,Deraniyagala,Kegalle,6.931400,80.335200
71432,Miyanawita,Kegalle,6.903700,80.350000
71500,Mawanella,Kegalle,7.251900,80.445300
71501,Kondeniya,Kegalle,7.265000,80.433000
71503,Ambulugala,Kegalle,7.237600,80.416800
71505,Galatara,Kegalle,7.216700,80.416700
71507,Makehelwala,Kegalle,7.282500,80.473600
71508,Alutnuwara,Kegalle,7.233300,80.466700
71510,Ussapitiya,Kegalle,7.216200,80.448300
71520,Hingula,Kegalle,7.245700,80.466400
71521,Udumulla,Kegalle,7.454000,80.399300
71527,Dewanagala,Kegalle,7.215900,80.470400
71530,Hemmatagama,Kegalle,7.173600,80.500200
71533,Kehelpannala,Kegalle,7.166400,80.518700
71540,Aranayaka,Kegalle,7.150900,80.461400
71541,Talgaspitiya,Kegalle,7.164700,80.479300
71546,Ambalakanda,Kegalle,7.136600,80.452400
71600,Warakapola,Kegalle,7.222600,80.188700
71601,Dorawaka,Kegalle,7.183900,80.219800
71602,Niyadurupola,Kegalle,7.166500,80.218900
71603,Galapitamada,Kegalle,7.137400,80.233300
71605,Dunumala,Kegalle,7.174600,80.205800
71607,Algama,Kegalle,7.162700,80.168100
71610,Tulhiriya,Kegalle,7.269900,80.225600
71612,Bopitiya (SAB),Kegalle,7.252300,80.224800
71619,Tholangamuwa,Kegalle,7.234700,80.223900
71622,Weragala,Kegalle,7.138000,80.256800
71700,Yatiyantota,Kegalle,7.027900,80.294600
71702,Weeoya,Kegalle,7.054900,80.369300
71704,Malalpola,Kegalle,7.057900,80.341900
71706,Berannawa,Kegalle,7.067600,80.412300
71708,Seaforth Colony,Kegalle,7.066300,80.428300
71712,Welihelatenna,Kegalle,7.028100,80.334800
71715,Hakbellawaka,Kegalle,7.028100,80.334800
71716,Migastenna Sabara,Kegalle,7.028100,80.334800
71720,Kitulgala,Kegalle,6.996600,80.406800
71722,Mahabage,Kegalle,7.022500,80.433300
71724,Teligama,Kegalle,7.007900,80.379800
80000,Galle,Galle,6.036700,80.217000
80042,Wakwella,Galle,6.094900,80.202600
80044,Anangoda,Galle,6.066300,80.246800
80046,Walahanduwa,Galle,6.056800,80.247500
80048,Ankokkawala,Galle,6.047100,80.290200
80054,Gonamulla Junction,Galle,6.064700,80.301300
80056,Hiyare,Galle,6.064700,80.301300
80058,Talagampola,Galle,6.064700,80.301300
80062,Kottawagama,Galle,6.143900,80.335300
80064,Nakiyadeniya,Galle,6.143900,80.335300
80070,Udugama,Galle,6.221100,80.333600
80075,Panangala,Galle,6.262800,80.322300
80080,Hiniduma,Galle,6.312600,80.311600
80082,Neluwa,Galle,6.375700,80.360400
80084,Warukandeniya,Galle,6.383400,80.418200
80086,Pannimulla Panagoda,Galle,6.357200,80.363400
80090,Akmeemana,Galle,6.181800,80.303600
80092,Meda-Keembiya,Galle,6.181800,80.303600
80100,Wanduramba,Galle,6.130500,80.252100
80107,Yatalamatta,Galle,6.161900,80.276600
80108,Udalamatta,Galle,6.182800,80.295200
80110,Nagoda,Galle,6.195800,80.274200
80112,Mapalagama,Galle,6.230700,80.325400
80114,Parana ThanaYamgoda,Galle,6.213300,80.299800
80116,Mapalagama Central,Galle,6.213300,80.299800
80120,Wanchawela,Galle,6.035900,80.315600
80122,Angulugaha,Galle,6.035900,80.315600
80130,lmaduwa,Galle,6.126500,80.489800
80132,Hawpe,Galle,6.126500,80.489800
80134,Ihala Walpola,Galle,6.126500,80.489800
80136,Kananke Bazaar,Galle,6.126500,80.489800
80142,Opatha,Galle,6.358700,80.141200
80143,Banagala,Galle,6.288200,80.237600
80144,Malgalla Talangalla,Galle,6.328500,80.240800
80146,Halvitigala Colony,Galle,6.328500,80.240800
80148,Tawalama,Galle,6.338700,80.343700
80150,Yakkalamulla,Galle,6.109800,80.345400
80151,Karagoda,Galle,6.093100,80.378100
80152,Magedara,Galle,6.103600,80.406200
80168,Uluvitike,Galle,6.176300,80.306500
80170,Poddala,Galle,6.112000,80.210500
80200,Baddegama,Galle,6.165200,80.178200
80204,Ampegama,Galle,6.191600,80.146300
80212,Agaliya,Galle,6.193000,80.200600
80214,Unenwitiya,Galle,6.245600,80.223400
80216,Weihena,Galle,6.298200,80.246300
80220,Ginimellagaha,Galle,6.143800,80.159000
80230,Gonapinuwala,Galle,6.145800,80.138400
80240,Hikkaduwa,Galle,6.140700,80.101200
80244,Tiranagama,Galle,6.128200,80.124500
80250,Dodanduwa,Galle,6.096200,80.135100
80260,Ratgama,Galle,6.094100,80.142900
80270,Boossa,Galle,6.073300,80.157700
80280,Gintota,Galle,6.055900,80.177400
80300,Ambalangoda,Galle,6.235500,80.053800
80302,Godahena,Galle,6.239300,80.075200
80312,Kahawa,Galle,6.183200,80.073400
80318,Nindana,Galle,6.203300,80.103000
80320,Batapola,Galle,6.221600,80.125400
80328,Kuleegoda,Galle,6.221600,80.125400
80330,Meetiyagoda,Galle,6.191500,80.089500
80332,Aluthwala,Galle,6.177600,80.138600
80340,Watugedara,Galle,6.254500,80.057600
80350,Uragasmanhandiya,Galle,6.342900,80.092700
80352,Uragaha,Galle,6.358900,80.118100
80354,Rantotuwila,Galle,6.384700,80.097000
80360,Karandeniya,Galle,6.270400,80.079400
80400,Elpitiya,Galle,6.290800,80.162600
80402,Ella Tanabaddegama,Galle,6.289900,80.197800
80406,Talgaspe,Galle,6.308100,80.198500
80408,Porawagama,Galle,6.270700,80.232400
80416,Nawadagala,Galle,6.311300,80.133300
80420,Pitigala,Galle,6.351700,80.216200
80422,Amugoda,Galle,6.320500,80.217300
80424,Mattaka,Galle,6.304100,80.252200
80432,lhalahewessa,Galle,6.299500,80.196800
80440,Ganegoda,Galle,6.322300,80.151600
80458,Ethkandura,Galle,6.299500,80.196800
80460,Kahaduwa,Galle,6.215900,80.207200
80470,Talgaswela,Galle,6.299500,80.196800
80500,Bentota,Galle,6.425400,79.994800
80502,Gonagalpura,Galle,6.401500,80.029100
80506,Haburugala,Galle,6.400100,80.036100
80508,Miriswatta,Galle,6.379000,80.056300
80510,lnduruwa,Galle,6.355700,80.030400
80550,Balapitiya,Galle,6.278000,80.036600
80562,Ahungalla,Galle,6.313600,80.032200
80570,Kosgoda,Galle,6.338000,80.026200
80600,Unawatuna,Galle,6.021200,80.250300
80615,Talpe,Galle,5.999900,80.278700
80630,Habaraduwa,Galle,5.997700,80.295800
80650,Ahangama,Galle,5.989600,80.359800
80654,Dikkumbura,Galle,6.011600,80.372900
81000,Matara,Matara,5.948500,80.535300
81017,Naimana,Matara,6.024900,80.564100
81020,Kekanadurra,Matara,6.024900,80.564100
81030,Ratmale,Matara,5.966700,80.650000
81034,Yatiyana,Matara,6.033300,80.600000
81038,Diyagaha,Matara,5.983300,80.566700
81050,Palatuwa,Matara,5.983300,80.516700
81051,Sultanagoda,Matara,5.966700,80.500000
81060,Telijjawila,Matara,6.024900,80.564100
81064,Ransegoda,Matara,6.024900,80.564100
81070,Makandura,Matara,6.136800,80.556800
81071,Mulatiyana Junction,Matara,6.191900,80.569700
81072,Gomilamawarala,Matara,6.191900,80.569700
81074,Rotumba,Matara,6.246900,80.582600
81082,Karagoda Uyangoda,Matara,6.024900,80.564100
81092,Nadugala,Matara,5.983300,80.533300
81100,Kamburupitiya,Matara,6.083300,80.566700
81106,Karaputugala,Matara,6.083300,80.600000
81108,Horapawita,Matara,6.106900,80.586600
81160,Devinuwara (Dondra),Matara,5.931900,80.606900
81170,Gandara,Matara,5.933300,80.600000
81180,Kottegoda,Matara,6.027800,80.592000
81200,Dikwella,Matara,5.966700,80.683300
81220,Walasgala,Matara,5.991100,80.701900
81230,Urugamuwa,Matara,6.011600,80.643700
81280,Thihagoda,Matara,6.016700,80.566700
81290,Puhulwella,Matara,6.050000,80.616700
81294,Walakanda,Matara,6.033300,80.650000
81300,Hakmana,Matara,6.083600,80.644500
81302,Narawelpita,Matara,6.083600,80.644500
81312,Miella,Matara,6.117500,80.679700
81314,Denagama,Matara,6.114600,80.660600
81316,Radawela,Matara,6.133700,80.614200
81318,Karatota,Matara,6.066700,80.666700
81320,Deiyandara,Matara,6.144600,80.597800
81322,Parapamulla,Matara,6.159600,80.621100
81326,Handugala,Matara,6.189500,80.619300
81400,Akuressa,Matara,6.100700,80.469300
81402,Athuraliya,Matara,6.108300,80.488400
81404,Wilpita,Matara,6.104100,80.513400
81408,Godapitiya,Matara,6.120100,80.482500
81412,Bopagoda,Matara,6.156400,80.487200
81414,Urumutta,Matara,6.156300,80.515100
81416,Maramba,Matara,6.156300,80.501100
81422,Diyalape,Matara,6.121500,80.455200
81424,Maliduwa,Matara,6.125200,80.406900
81450,Pitabeddara,Matara,6.201400,80.459300
81452,Deegala Lenama,Matara,6.222300,80.465000
81454,Derangala,Matara,6.243200,80.470600
81456,Kiriwelkele,Matara,6.222300,80.465000
81462,Siyambalagoda,Matara,6.066700,80.766700
81470,Morawaka,Matara,6.259400,80.488900
81472,Pahala Millawa,Matara,6.297000,80.469000
81474,Paragala,Matara,6.232800,80.532100
81475,Alapaladeniya,Matara,6.273800,80.455700
81477,Dellawa,Matara,6.335500,80.448800
81478,Kalubowitiyana,Matara,6.316700,80.400000
81479,Waralla,Matara,6.273900,80.533300
81480,Kotapola,Matara,6.296000,80.542100
81500,Deniyaya,Matara,6.346100,80.551500
81508,Viharahena,Matara,6.366400,80.590300
81514,Kiriweldola,Matara,6.367900,80.530600
81522,Kolawenigama,Matara,6.323500,80.510100
81524,Mediripitiya,Matara,6.339200,80.492100
81526,Lankagama,Matara,6.355000,80.474200
81532,Moragala Kirillapone,Matara,6.288600,80.597500
81538,Pothdeniya,Matara,6.288600,80.597500
81541,Beralapanathara,Matara,6.341200,80.542400
81600,Urubokka,Matara,6.304100,80.631200
81612,Dampahala,Matara,6.271700,80.631000
81614,Bengamuwa,Matara,6.259200,80.601200
81615,Pasgoda,Matara,6.265400,80.616100
81700,Weligama,Matara,5.975000,80.429700
81722,Penetiyana,Matara,6.033300,80.450000
81730,Denipitiya,Matara,5.966700,80.450000
81740,Mirissa,Matara,5.933300,80.450000
81750,Kamburugamuwa,Matara,5.948600,80.500600
82000,Hambantota,Hambantota,6.124100,81.118500
82002,Bundala,Hambantota,6.189900,81.267000
82004,Weligatta,Hambantota,6.204900,81.197600
82005,Bandagiriya Colony,Hambantota,6.190300,81.172100
82006,Gonnoruwa,Hambantota,6.242300,81.105300
82008,Pahala Andarawewa,Hambantota,6.190300,81.172100
82010,Sooriyawewa Town,Hambantota,6.190300,81.172100
82014,Migahajandur,Hambantota,6.190300,81.172100
82016,Mahagalwewa,Hambantota,6.190300,81.172100
82018,Ranmuduwewa,Hambantota,6.190300,81.172100
82100,Ambalantota,Hambantota,6.119600,81.021400
82102,Beragama,Hambantota,6.149300,81.041300
82106,RU/Ridiyagama,Hambantota,6.134400,81.002800
82108,Lunama,Hambantota,6.107400,80.978300
82109,Mamadala,Hambantota,6.161400,80.970100
82110,Barawakumbuka,Hambantota,6.223100,80.930800
82120,Hungama,Hambantota,6.108700,80.930900
82125,Ranna,Hambantota,6.098500,80.880700
82126,Kahandamodara,Hambantota,6.070500,80.895800
82135,Netolpitiya,Hambantota,6.063400,80.836300
82200,Tangalla,Hambantota,6.024000,80.791100
82220,Angunakolapelessa,Hambantota,6.164000,80.891300
82232,Vitharandeniya,Hambantota,6.178100,80.799400
82240,Weeraketiya,Hambantota,6.151000,80.764300
82242,Mulkirigala,Hambantota,6.131500,80.730500
82246,Wekandawela,Hambantota,6.142300,80.776000
82248,Hakuruwela,Hambantota,6.144300,80.833200
82252,Julampitiya,Hambantota,6.221200,80.738300
82254,Medamulana,Hambantota,6.178300,80.769200
82270,Middeniya,Hambantota,6.250200,80.763400
82274,Kariyamaditta,Hambantota,6.255400,80.825400
82276,Ratmalwala,Hambantota,6.268600,80.850000
82278,Uswewa,Hambantota,6.247500,80.862800
82300,Nakulugamuwa,Hambantota,6.190500,80.935700
82400,Beliatta,Hambantota,6.049600,80.732500
82401,Goda Koggalla,Hambantota,6.049600,80.732500
82412,Ihala Beligalla,Hambantota,6.094700,80.741100
82414,Nihiluwa,Hambantota,6.083300,80.700000
82416,Modarawana,Hambantota,6.125700,80.711200
82418,Yatigala,Hambantota,6.105600,80.692000
82420,Getamanna,Hambantota,6.033300,80.683300
82450,Walasmulla,Hambantota,6.152100,80.694100
82454,Pallekanda,Hambantota,6.457200,80.718700
82456,Horewelagoda,Hambantota,6.304700,80.706400
82458,Bowalagama,Hambantota,6.304700,80.706400
82462,Ittademaliya,Hambantota,6.156500,80.725600
82500,Katuwana,Hambantota,6.268300,80.697100
82504,Uda Gomadiya,Hambantota,6.268300,80.697100
82550,Kirama,Hambantota,6.209800,80.663200
82554,Rammalawarapitiya,Hambantota,6.209800,80.663200
82586,Gangulandeniya,Hambantota,6.283300,80.718200
82600,Tissamaharama,Hambantota,6.276500,81.286500
82602,Gonagamuwa Uduwila,Hambantota,6.246600,81.293300
82608,Magama,Hambantota,6.216700,81.300000
82612,Ranakeliya,Hambantota,6.218700,81.322000
82614,Kirinda,Hambantota,6.218600,81.325600
82615,Weerawila NewTown,Hambantota,6.278200,81.287200
82618,Beralihela,Hambantota,6.339100,81.257100
82619,Ellagala,Hambantota,6.336200,81.244100
82622,Kawantissapura,Hambantota,6.290800,81.246300
82632,Weerawila,Hambantota,6.259400,81.216400
82634,Lunugamwehera,Hambantota,6.343400,81.200100
82636,Padawkema,Hambantota,6.359900,81.177800
82638,Udamattala,Hambantota,6.339100,81.133700
90000,Badulla,Badulla,6.989500,81.055700
90008,Soranatota,Badulla,7.033100,81.050800
90012,Timbirigaspitiya,Badulla,7.019500,81.067200
90013,Egodawela,Badulla,7.065000,81.061900
90014,Taldena,Badulla,7.095600,81.047900
90015,Meegahakiula,Badulla,7.086600,81.068900
90016,Ketawatta,Badulla,7.094000,81.091200
90017,Arawa,Badulla,7.159100,81.076100
90019,Baduluoya,Badulla,7.086600,81.068900
90020,Kandaketya,Badulla,7.108900,81.008900
90022,Maliyadda,Badulla,7.108900,81.008900
90026,Rilpola,Badulla,7.108900,81.008900
90028,Spring Valley,Badulla,7.108900,81.008900
90034,Wineethagama,Badulla,7.005700,81.053300
90042,Nelumgama,Badulla,7.005300,81.074300
90044,Sirimalgoda,Badulla,7.003100,81.082900
90046,Kuttiyagolla,Badulla,7.021400,81.087900
90048,Kendagolla,Badulla,6.997700,81.108600
90052,Kahataruppa,Badulla,7.033300,81.116700
90060,Hali Ela,Badulla,6.953600,81.029900
90061,Uva Uduwara,Badulla,7.021800,80.995700
90062,Uva Deegalla,Badulla,7.021800,80.995700
90063,Jangulla,Badulla,7.021800,80.995700
90064,Narangala,Badulla,7.021800,80.995700
90065,Galauda,Badulla,7.034000,80.986100
90066,Beramada,Badulla,7.054400,80.978500
90067,Godunna,Badulla,7.069100,80.980300
90068,Landewela,Badulla,6.997700,81.003900
90070,Kandegedara,Badulla,7.027600,81.033900
90071,Pathanewatta,Badulla,7.027600,81.033900
90072,Tennepanguwa,Badulla,7.027600,81.033900
90080,Demodara,Badulla,6.900200,81.055500
90082,Gawarawela,Badulla,6.900000,81.063900
90090,Ella,Badulla,6.875600,81.046300
90091,Uva Karandagolla,Badulla,6.833600,81.070500
90092,Ballaketuwa,Badulla,6.866700,81.100000
90094,Helapupula,Badulla,6.858600,81.072300
90100,Bandarawela,Badulla,6.833400,80.985300
90102,Kebillawela,Badulla,6.811000,80.996200
90104,Dulgolla,Badulla,7.238800,80.729300
90106,Liyangahawela,Badulla,6.925100,80.938900
90108,Ambadandegama,Badulla,6.817300,81.044800
90112,Heeloya,Badulla,6.844700,81.019900
90114,Makulella,Badulla,6.844700,81.019900
90122,Helahalpe,Badulla,6.888500,81.035700
90132,Diganatenna,Badulla,6.866700,80.966700
90134,Mirahawatta,Badulla,6.871800,80.944500
90138,Pattiyagedara,Badulla,6.875100,80.979000
90140,Ettampitiya,Badulla,6.938700,80.971700
90150,Diyatalawa,Badulla,6.800700,80.954600
90160,Haputale,Badulla,6.768100,80.959500
90164,Ratkarawwa,Badulla,6.800000,80.916700
90165,Nikapotha,Badulla,6.733300,80.966700
90166,Akkarasiyaya,Badulla,6.779700,80.920800
90168,Ohiya,Badulla,6.817300,80.840300
90170,Boralanda,Badulla,6.827000,80.894000
90171,Pitapola,Badulla,6.809700,80.893000
90180,Haldummulla,Badulla,6.760300,80.884400
90183,Soragune,Badulla,6.829400,80.880600
90184,Kiriwanagama,Badulla,6.968200,80.911800
90186,Kalupahana,Badulla,6.759600,80.845500
90188,Uva Tenna,Badulla,6.829400,80.880600
90190,Koslanda,Badulla,6.743400,81.018900
90192,Uva Mawelagama,Badulla,6.743400,81.018900
90200,Welimada,Badulla,6.904400,80.904400
90204,Amunumulla,Badulla,6.866400,80.908400
90206,Galedanda,Badulla,6.825800,80.929100
90208,Gurutalawa,Badulla,6.836200,80.912200
90212,Puhulpola,Badulla,6.902800,80.923800
90214,Dikkapitiya,Badulla,6.742200,80.973300
90216,Nugatalawa,Badulla,6.899400,80.880600
90218,Medawela Udukinda,Badulla,6.848100,80.925900
90222,Perawella,Badulla,6.937800,80.838900
90224,Hangunnawa,Badulla,6.951300,80.872900
90226,Uduhawara,Badulla,6.966700,80.866700
90230,Uvaparanagama,Badulla,6.883300,80.901000
90300,Ambagasdowa,Badulla,6.923200,80.893600
90302,Bowela,Badulla,6.950000,80.933300
90310,Lunuwatta,Badulla,6.933400,80.900600
90322,Bambarapana,Badulla,7.003200,80.967800
90326,Ambagahawatta,Badulla,7.016700,80.955100
90328,Maspanna,Badulla,7.016700,80.950000
90329,Yalagamuwa,Badulla,7.046900,80.952500
90350,Keppetipola,Badulla,6.897500,80.870500
90352,Kalubululanda,Badulla,6.862100,80.879100
90354,Bogahakumbura,Badulla,6.863100,80.863900
90356,Kandepuhulpola,Badulla,6.838000,80.863800
90358,Hewanakumbura,Badulla,6.890200,80.847300
90362,Boragas,Badulla,6.909700,80.835600
90364,Silmiyapura,Badulla,6.909700,80.835600
90500,Passara,Badulla,6.934600,81.157400
90502,Bibilegama,Badulla,6.894500,81.136100
90504,Miriyabedda,Badulla,6.900000,81.166700
90506,Kotamuduna,Badulla,6.892900,81.184100
90508,Hingurukaduwa,Badulla,6.828800,81.157300
90512,Gamewela,Badulla,6.918600,81.205600
90518,Medawelagama,Badulla,6.976000,81.171200
90522,Pelagahatenna,Badulla,6.964400,81.158400
90524,Hopton,Badulla,6.964400,81.158400
90530,Lunugala,Badulla,7.036900,81.201700
90532,Arawakumbura,Badulla,7.084900,81.198200
90534,Pallekiruwa,Badulla,7.009800,81.236200
90535,Madulsima,Badulla,7.033400,81.168700
90540,Metigahatenna,Badulla,6.966700,81.083300
90542,Atakiriya,Badulla,7.069800,81.102300
90544,Pitamaruwa,Badulla,7.116200,81.126200
90546,Kalugahakandura,Badulla,7.126400,81.097500
90580,Namunukula,Badulla,6.904100,81.121100
90582,Maussagolla,Badulla,6.909100,81.132300
90584,Miyanakandura,Badulla,6.861900,81.148600
90700,Mahiyanganaya,Badulla,7.244400,81.116700
90702,Uraniya,Badulla,7.233300,81.100000
90704,Ridimaliyadda,Badulla,7.233300,81.100000
90706,Yalwela,Badulla,7.266700,81.150000
90712,Arawatta,Badulla,7.333300,81.050000
90714,Dambana,Badulla,7.358300,81.108300
90716,Wewatta,Badulla,7.383300,81.166700
90718,Sorabora Colony,Badulla,7.358300,81.108300
90722,Aluttaramma,Badulla,7.222100,81.061200
90724,Hebarawa,Badulla,7.222100,81.061200
90726,Divulapelessa,Badulla,7.222100,81.061200
90728,Kuruwitenna,Badulla,7.222100,81.061200
90730,Mapakadawewa,Badulla,7.300000,81.116700
90734,Uva Tissapura,Badulla,7.300000,81.116700
90736,Aluketiyawa,Badulla,7.300000,81.116700
90738,Keselpotha,Badulla,7.300000,81.116700
90750,Girandurukotte,Badulla,7.400000,81.050000
90752,Galporuyaya,Badulla,7.400000,81.050000
90754,Malgoda,Badulla,7.400000,81.050000
90756,Pahalarathkinda,Badulla,7.400000,81.050000
91000,Monaragala,Moneragala,6.871400,81.348700
91002,Pangura,Moneragala,6.982500,81.324400
91003,Nakkala,Moneragala,6.887500,81.293900
91004,Hulandawa,Moneragala,6.851500,81.342700
91005,Wedikumbura,Moneragala,6.834900,81.387900
91006,Marawa,Moneragala,6.816900,81.374300
91007,Obbegoda,Moneragala,6.924200,81.349300
91008,Galabedda,Moneragala,6.919600,81.380500
91010,Dombagahawela,Moneragala,6.901600,81.442500
91020,Ethimalewewa,Moneragala,6.768900,81.486300
91022,Wilaoya,Moneragala,6.826100,81.490700
91024,Kotiyagala,Moneragala,6.711700,81.481800
91030,Siyambalanduwa,Moneragala,6.906700,81.546100
91032,Kandaudapanguwa,Moneragala,6.975000,81.514900
91038,Buddama,Moneragala,7.043400,81.483800
91040,Inginiyagala,Moneragala,7.223300,81.541000
91042,Nelliyadda,Moneragala,7.223300,81.541000
91050,Dambagalla,Moneragala,6.955700,81.367000
91052,Mariarawa,Moneragala,6.975400,81.473000
91054,Uva Gangodagama,Moneragala,7.011300,81.414700
91056,Ruwalwela,Moneragala,7.026200,81.386000
91058,Baduluwela,Moneragala,7.087800,81.432900
91060,Okkampitiya,Moneragala,6.745600,81.305700
91070,Badalkumbura,Moneragala,6.892200,81.239600
91098,Kumbukkana,Moneragala,6.823500,81.306800
91100,Buttala,Moneragala,6.760800,81.248800
91108,Moretuwegama,Moneragala,6.760800,81.248800
91112,Uva Pelwatta,Moneragala,6.760800,81.248800
91198,Warunagama,Moneragala,6.760800,81.248800
91200,Wellawaya,Moneragala,6.726400,81.104600
91202,Siyambalagune,Moneragala,6.804300,81.138600
91204,Randeniya,Moneragala,6.785600,81.109000
91206,Weherayaya Handapanagala,Moneragala,6.772100,81.117400
91250,Ettiliwewa,Moneragala,6.682000,81.104800
91295,Balaharuwa,Moneragala,6.571600,81.049000
91298,Uva Kudaoya,Moneragala,6.521900,81.122800
91300,Tanamalwila,Moneragala,6.433100,81.128500
91302,Angunakolawewa,Moneragala,6.400400,81.087700
91306,Suriara,Moneragala,6.455500,81.057700
91308,Hambegamuwa,Moneragala,6.533100,80.956800
91312,Kotawehera Mankada,Moneragala,6.455500,81.057700
91400,Kataragama,Moneragala,6.413400,81.334600
91405,Sella Kataragama,Moneragala,6.413400,81.334600
91500,Bibile,Moneragala,7.157700,81.219200
91502,Ekiriyankumbura,Moneragala,7.300000,81.216700
91505,Pitakumbura,Moneragala,7.184100,81.281600
91508,Nilgala,Moneragala,7.192500,81.375900
91512,Kotagama,Moneragala,7.123600,81.190200
91514,Diyakobala,Moneragala,7.105600,81.231400
91516,Ayiwela,Moneragala,7.108400,81.241100
91519,Nannapurawa,Moneragala,7.084700,81.262900
91550,Medagana,Moneragala,6.997900,81.282100
91552,Kandawinna,Moneragala,6.997900,81.282100
91554,Bakinigahawela,Moneragala,6.997900,81.282100
96167,Idalgashinna,Badulla,6.781900,80.893100
90324,,Badulla,7.000000,80.950000
81032,,Matara,6.000000,80.600000
42000,,Mullaitivu,9.176200,80.000000
61520,,Puttalam,8.000000,80.116700
